ENSEMBL,mean.nrc.f,mean.nrc.m,pvalue,stderr,foldchangesMF,log2FoldChangeMF,ENTREZID,SYMBOL
FBgn0259823,36.30422761,64.03950119,0.034021065,10.14588862,1.763968149,0.818824511,41842,CG42404
FBgn0014879,584.0842453,203.514819,7.88E-06,26.95299878,-2.869983857,-1.521042622,41844,Set
FBgn0038312,83.54821228,53.08723027,0.004201632,6.802455202,-1.573791133,-0.654244085,41847,Zip88E
FBgn0038313,134.9484106,90.24423927,0.002162355,8.718562769,-1.495368698,-0.580501239,41849,CG4338
FBgn0026441,194.3744873,306.5742134,0.000197158,13.94564025,1.57723484,0.657397484,44451,ear
FBgn0000533,146.9976152,70.45471647,0.000481574,11.19747014,-2.0864127,-1.061024557,41858,ea
FBgn0038319,253.2701391,202.4073275,0.00892477,13.37047859,-1.251289379,-0.323415473,41859,mRpL9
FBgn0038320,476.592426,386.7315524,0.00850265,23.36675947,-1.232359819,-0.301423549,41861,Sra-1
FBgn0051301,282.1828374,167.2315905,0.000851047,18.70817597,-1.687377586,-0.754782843,41865,CG31301
FBgn0038331,228.6770011,306.4266115,0.003267503,16.48220192,1.339997508,0.422230317,41876,Ccm3
FBgn0262483,140.7788058,242.7204717,0.005245035,23.85646212,1.724126514,0.785865642,41880,Rbp
FBgn0041188,592.7504148,861.8426004,1.28E-05,20.71562185,1.453972159,0.539999645,41883,Atx2
FBgn0038342,1.316506236,94.91692024,1.04E-05,6.94898761,72.09758497,6.17187903,41888,B9d1
FBgn0038344,233.9197823,173.9320079,0.048422733,24.281313,-1.344892094,-0.427490424,41891,obe
FBgn0038345,0,146.4661406,1.08E-05,10.95310644,Inf,Inf,41892,CG5213
FBgn0038354,29.26977708,66.73375995,0.034556935,13.76406759,2.279954499,1.189005033,41901,CG5404
FBgn0085303,0,128.5908193,2.92E-06,7.6907499,Inf,Inf,5740212,CG34274
FBgn0038355,0,487.7556012,5.98E-05,49.055358,Inf,Inf,41902,CG4520
FBgn0038356,0,120.3666815,3.34E-05,10.93395749,Inf,Inf,41903,CG12784
FBgn0038358,12.08334444,27.43608002,0.014520652,4.517349103,2.270570053,1.183054548,41905,Ttc26
FBgn0038359,0,1583.130176,7.52E-06,111.2218065,Inf,Inf,41906,CG5614
FBgn0038360,202.603985,291.295891,0.001977164,16.99244176,1.437759929,0.5238228,41907,CG9590
FBgn0038361,1.27423156,397.6935309,1.06E-06,19.96854422,312.1045998,8.285885809,41908,Uros2
FBgn0038363,79.65785798,186.1942656,5.58E-05,10.58416865,2.337424962,1.224920051,41910,Acyp2
FBgn0026616,210.7995768,298.362088,0.001977884,16.77727135,1.415382766,0.501192258,41913,alpha-Man-IIb
FBgn0003483,258.2064655,58.62002136,0.000986807,33.40952194,-4.404748744,-2.139059727,41919,spn-E
FBgn0038373,4.136971839,3354.181288,4.79E-08,100.2939712,810.781755,9.663169814,41922,CG4546
FBgn0038377,0.33220816,677.5576843,1.84E-06,37.44338306,2039.557619,10.99404055,41926,CG9632
FBgn0038387,187.7084332,246.4972027,0.000901405,9.672732958,1.313191946,0.393077807,41937,blp
FBgn0038390,106.4683649,9.281633216,0.010676445,26.60941917,-11.47086536,-3.519902326,41941,Rbf2
FBgn0038396,37.45100113,31.04860053,0.009377978,1.701923508,-1.20620577,-0.270476042,41951,CG5013
FBgn0027948,1409.40678,1222.026019,0.040691081,72.0841521,-1.153336147,-0.205813057,41952,msps
FBgn0038398,52.29206878,603.6161352,2.48E-06,32.0744322,11.543168,3.528967318,41954,sxe2
FBgn0010379,492.8444113,555.4959735,0.03120543,22.38362727,1.127122396,0.172644188,41957,Akt1
FBgn0038401,130.7098474,50.46689407,0.001083845,13.67525587,-2.590011726,-1.37295863,41960,CG5916
FBgn0038404,31.8403052,57.34753146,0.008317678,6.600203988,1.801098674,0.848877222,41963,CG8925
FBgn0038405,11.49831931,46.87437081,8.73E-05,3.802703386,4.07662803,2.027376325,41964,CG8927
FBgn0086370,296.755058,678.890865,1.13E-05,28.77533447,2.287714553,1.193907053,47384,sra
FBgn0051287,0.942023399,408.577733,1.73E-05,33.02834611,433.7235501,8.76063197,318663,CG31287
FBgn0020407,83.96269199,45.25896051,0.000342225,5.316957026,-1.855161741,-0.891544973,41971,asun
FBgn0020399,1.394551689,486.9620958,6.56E-06,33.33097788,349.1889899,8.447864261,41972,Mst89B
FBgn0250823,631.3733267,1870.220307,5.68E-07,56.17037532,2.962146527,1.566643007,49701,gish
FBgn0264836,0,8.879020894,0.008311292,2.297125856,Inf,Inf,14462479,CG44044
FBgn0027095,397.6307972,518.2450223,0.029803123,42.56061183,1.303332202,0.382204854,41983,Manf
FBgn0051279,2.073332174,56.59215562,0.000265083,7.148877662,27.29526717,4.770578914,318657,CG31279
FBgn0038425,63.07714758,40.25597695,0.005876403,5.472274522,-1.566901423,-0.64791442,41990,CG14881
FBgn0038429,107.6517598,43.29176429,0.000813698,10.38590534,-2.486656793,-1.314207401,41994,CG14882
FBgn0038432,109.5589717,61.54020871,0.001110606,8.221875427,-1.780282745,-0.832106388,41997,CG14883
FBgn0027053,251.095541,186.6721854,0.001660711,11.92578352,-1.345114916,-0.427729431,42000,CSN5
FBgn0004087,97.4809581,37.52411692,0.002546405,12.082491,-2.597821511,-1.377302311,42003,Dhfr
FBgn0259244,92.88435198,185.9348203,0.000580809,14.09460124,2.001788421,1.001289497,7354466,CG42342
FBgn0038445,0,234.8121851,1.09E-05,17.5842214,Inf,Inf,42013,CG14891
FBgn0038451,0.54962107,20.99248023,0.007177027,5.119835884,38.19446049,5.255291508,42023,CG14893
FBgn0285925,2008.716816,2862.160964,0.003465877,183.1264375,1.424870316,0.510830619,42025,Fas1
FBgn0015520,109.4452693,176.6333231,0.033456763,24.46523684,1.613896372,0.690547946,42026,nonA-l
FBgn0038453,249.7170609,397.6601213,0.000922236,24.44755773,1.592442743,0.671241501,42027,Arl6IP1
FBgn0015019,1640.452741,421.897927,1.30E-08,29.34192129,-3.888269261,-1.959128128,42029,CCT3
FBgn0015230,0,286.1937977,3.48E-09,5.527891447,Inf,Inf,42036,Glut3
FBgn0038463,134.1530542,170.8411196,0.038154556,13.85748941,1.273479167,0.348775358,42047,CG3534
FBgn0038465,474.9809555,694.0653385,0.012812414,62.57956625,1.461248773,0.547201813,42049,Irc
FBgn0038468,0,9.026631478,0.000807764,1.454631571,Inf,Inf,42053,CG5225
FBgn0038471,116.9913157,85.74183124,0.000317473,4.234417722,-1.364460194,-0.448330307,42056,CG5220
FBgn0266053,327.1892168,209.5250584,0.0020482,22.70159124,-1.56157559,-0.643002407,42058,Patr-1
FBgn0038474,160.4095245,125.3671098,0.024932274,11.79568798,-1.279518406,-0.355600901,42061,mRpS11
FBgn0038476,689.9758636,323.8419359,0.000214924,46.22122336,-2.13059455,-1.091256076,42063,kuk
FBgn0266465,237.4691562,427.0007372,7.84E-05,19.99014147,1.798131362,0.84649842,42064,GckIII
FBgn0085307,0,1.936515005,0.001736776,0.361645279,Inf,Inf,5740656,CG34278
FBgn0051266,146.6529889,96.80671442,0.027678693,17.24539217,-1.514905136,-0.599227455,42071,CG31266
FBgn0038486,1.021196686,858.4070834,1.72E-07,31.79177352,840.5893741,9.715257409,42074,CG5265
FBgn0038490,19.64632074,9.998098888,0.007656075,2.451016375,-1.965005644,-0.974533456,42078,CG5285
FBgn0038491,76.68560221,55.86412254,0.013992554,6.072608082,-1.37271649,-0.457033693,42079,CG5292
FBgn0051418,0.147159511,243.3212052,7.64E-05,25.53157812,1653.452122,10.69126556,42084,CG31418
FBgn0051419,0,106.1012441,1.33E-06,5.552696126,Inf,Inf,326137,CG31419
FBgn0262871,315.8080294,497.780319,0.000244131,23.50780956,1.576211726,0.656461339,42089,lute
FBgn0261932,0,10.78680202,0.000839582,1.751034463,Inf,Inf,10178954,CG42798
FBgn0038505,0,13.28052189,0.004680882,3.033818508,Inf,Inf,42094,CG17283
FBgn0038506,0,38.66950401,0.001240229,6.763220565,Inf,Inf,42095,CG5860
FBgn0038507,0.18504865,22.27284714,0.000938353,3.662054717,120.3621166,6.911237572,42096,CG5863
FBgn0262003,17.02585258,32.78876194,0.04558959,6.267377465,1.925822027,0.945474384,3885579,CG42821
FBgn0262004,14.84997096,23.34019492,0.012441772,2.408523766,1.571733371,0.6523565,10178916,CG42822
FBgn0053333,0,33.94179652,5.13E-06,2.233856262,Inf,Inf,2768672,CG33333
FBgn0038516,111.7683944,173.4457571,0.011769877,17.27169587,1.551831876,0.633972266,42106,P5cr-2
FBgn0003375,0,1.951855346,0.00278227,0.400439149,Inf,Inf,42114,Sgs5
FBgn0085310,0,0.73180628,0.024420254,0.245011581,Inf,Inf,50039,CG34281
FBgn0262794,0.837287378,12.27468421,0.000290929,1.525332879,14.66006121,3.873819222,12798449,CG43175
FBgn0038532,179.903276,260.0947808,0.001883524,15.21709559,1.445747885,0.531815992,42124,CG14322
FBgn0051360,34.25609788,85.50251125,0.001136201,8.812988801,2.495979301,1.31960597,318698,CG31360
FBgn0261987,1690.398191,1.468353898,0.000175218,205.5165795,-1151.219875,-10.16894769,42131,Pxt
FBgn0016650,83.9410794,125.0105945,0.004800012,9.431907111,1.489265987,0.574601446,42133,Lgr1
FBgn0038541,15.01833068,27.65293775,0.007618249,3.206159562,1.841279057,0.880708292,42135,TyrRII
FBgn0261649,70.19999068,150.8814539,0.001553738,14.74207769,2.149308745,1.103872738,42148,tinc
FBgn0038558,0,93.90772561,1.92E-06,5.228854335,Inf,Inf,42152,CG12347
FBgn0263995,366.7910774,697.1928711,0.000293121,44.12386527,1.900790161,0.926599274,45840,cpo
FBgn0000477,190.7295865,250.5025048,0.004284243,13.40280587,1.313390908,0.393296373,48228,DNaseII
FBgn0038565,2.155911977,836.5244444,1.80E-06,45.98854823,388.0141923,8.599965612,42159,CG7794
FBgn0038567,0.18504865,200.3335592,1.57E-06,10.77856739,1082.599412,10.08028379,42163,CG14316
FBgn0038568,0,22.77837707,0.004471635,5.153647279,Inf,Inf,42164,CG14315
FBgn0022943,85.85276681,128.1042465,0.000979636,7.062800536,1.492138824,0.577381766,42166,Cbp20
FBgn0038576,108.562432,264.0194,0.000128291,17.89104952,2.431959152,1.282118997,42173,Arp5
FBgn0265041,0,45.93630554,0.000197096,5.70924086,Inf,Inf,14462483,CG44158
FBgn0038581,34.41584773,157.0938218,7.44E-07,5.821620702,4.564578012,2.190481491,42179,CG14314
FBgn0038585,269.9404015,171.3972844,0.000136317,11.46437884,-1.574939781,-0.655296667,42183,Non3
FBgn0011701,61.11327,92.81710494,0.002619145,6.425327039,1.5187717,0.602905021,47285,repo
FBgn0020238,3193.021083,2486.375078,3.29E-05,64.03484688,-1.284207323,-0.360878131,42186,14-3-3epsilon
FBgn0038589,15.11117523,45.10158193,0.000488755,4.399343723,2.984650846,1.57756217,42188,CG18598
FBgn0038592,1.021196686,4.362665948,0.01320308,0.961234048,4.272111343,2.094949248,42191,CG18599
FBgn0026250,1880.161068,2327.635689,0.000267101,58.75677553,1.237998025,0.308009013,44260,eIF1A
FBgn0038597,239.4499748,102.643665,6.15E-06,9.287154513,-2.332827601,-1.222079694,42196,CG8064
FBgn0024432,389.9360721,573.6777345,9.30E-06,13.38746111,1.471209707,0.557002904,42199,Dlc90F
FBgn0038607,0.69678058,972.7850962,7.87E-06,68.83349875,1396.113961,10.44720099,42207,hmw
FBgn0038609,98.57901398,39.58698896,0.000506985,8.712587286,-2.49018722,-1.316254213,42209,Nup43
FBgn0038612,1.951964813,108.3633831,2.09E-05,8.909466491,55.51502894,5.794806483,42213,cona
FBgn0264816,214.5018243,114.1106164,0.000495533,14.76419069,-1.879770971,-0.910556896,14462485,koko
FBgn0038619,45.03714719,70.2360488,0.002235475,4.947193833,1.559513717,0.641096242,42220,CG7685
FBgn0038626,0,30.36560104,0.000157622,3.625580222,Inf,Inf,42228,CG7691
FBgn0263974,150.0648642,67.1706878,0.000101248,9.147042659,-2.23408259,-1.159682521,42236,qin
FBgn0038630,0.33220816,1048.930262,1.40E-07,37.56813877,3157.448814,11.62454363,42233,CG14305
FBgn0027841,98.43618153,60.50298851,0.002850082,7.820402935,-1.626963956,-0.70218229,42239,CstF64
FBgn0051231,0.36457242,811.1340719,1.21E-05,61.81573858,2224.891481,11.11951926,318638,CG31231
FBgn0051229,98.81144809,123.1129794,0.02874765,8.492780741,1.245938418,0.317232764,318636,CG31229
FBgn0051230,0.47483332,69.03768708,7.12E-06,4.772411782,145.3935183,7.183819145,318637,CG31230
FBgn0260399,798.5626814,69.03753888,0.000293516,97.4490884,-11.56707922,-3.531952713,45969,gwl
FBgn0038655,0.18504865,648.5272453,2.54E-06,37.86406858,3504.631062,11.77504686,42260,CG14297
FBgn0038659,380.9299212,684.3330037,5.49E-05,30.05358319,1.79648005,0.845172914,42265,EndoA
FBgn0261113,2125.09144,3424.625429,0.001569299,237.9129712,1.611519093,0.688421281,42267,Xrp1
FBgn0022338,278.2167575,58.55838398,0.005190372,51.29001607,-4.75110033,-2.248261673,42273,dnk
FBgn0026239,341.9884788,435.9402147,0.000249778,12.18739867,1.274721933,0.350182573,53563,gukh
FBgn0038673,88.13346506,24.30608202,1.56E-05,5.084639113,-3.625984022,-1.858372568,42280,CG14286
FBgn0038674,18.97494854,28.22736518,0.021260677,2.989792132,1.487612212,0.572998497,42281,CG14285
FBgn0015781,149.111134,163.7003731,0.015928343,4.389285851,1.09784138,0.134669623,42284,P5cr
FBgn0038675,84.6024316,172.7129163,0.000368059,12.26672052,2.041465157,1.029604944,42286,CG6013
FBgn0038679,233.0586491,357.7777118,0.003181196,26.29474991,1.535140246,0.618370462,42292,CG6040
FBgn0038680,135.9434825,231.8330033,0.011637108,26.78158319,1.705363134,0.770078974,42293,Cyp12a5
FBgn0038681,607.8849635,831.7023704,0.033522076,81.54251607,1.368190398,0.452269011,42294,Cyp12a4
FBgn0002962,409.614239,7.324196758,4.43E-05,38.37919348,-55.92616536,-5.805451509,42297,nos
FBgn0010768,65.35570534,25.945826,0.000736499,6.241147922,-2.518929454,-1.332810718,42300,sqz
FBgn0038685,0.21741291,160.3650927,7.90E-08,5.212873299,737.6061205,9.526706817,42301,CG14282
FBgn0051475,22.6839882,63.85688227,0.000718048,6.489289409,2.815064164,1.493167806,42303,CG31475
FBgn0025680,186.3244711,322.3043954,0.000750248,21.60962645,1.729801745,0.790606698,42305,cry
FBgn0038692,88.52694406,51.48779527,0.006759913,9.155476065,-1.719377254,-0.781886126,42309,Gdn1
FBgn0038695,0.734669719,22.4549762,0.001765462,4.069369188,30.56472263,4.93379557,42312,CG14280
FBgn0262839,0.18504865,41.52880772,1.17E-06,2.116858033,224.4210255,7.810064035,12798476,CG43203
FBgn0038702,141.0301752,506.7728428,0.002926154,75.80701791,3.593364626,1.845335336,42320,CG3739
FBgn0038704,139.2187739,196.894256,3.87E-05,5.375020762,1.414279487,0.50006725,42322,CG5316
FBgn0038705,0.514989635,1.713033455,0.030570125,0.42565174,3.326345503,1.733938027,42323,CG11626
FBgn0051221,159.7560283,254.5021682,0.022852352,31.18379526,1.593067698,0.671807576,42325,CG31221
FBgn0038715,8.01087259,62.1845015,9.29E-07,2.668652226,7.76251286,2.956523753,42334,CG7333
FBgn0038716,20.63597784,176.5185745,1.29E-05,12.01015681,8.55392344,3.096586295,42335,CG7342
FBgn0038718,204.8578763,376.4204761,0.032103956,61.76931442,1.837471338,0.877721746,42337,CG17752
FBgn0038722,150.2964878,411.0629778,2.68E-05,22.80486548,2.735013863,1.451548146,42342,Nup58
FBgn0051220,0.731263203,10.48187716,0.000462359,1.415712321,14.33393218,3.841362529,326126,CG31220
FBgn0003011,15.33268756,27.40016787,0.014034973,3.522028122,1.787042732,0.837574133,45910,ort
FBgn0024963,191.2729974,438.1332736,4.47E-05,23.58820336,2.290617492,1.195736564,42350,GluClalpha
FBgn0038732,106.5251964,175.7049942,0.020321783,22.10139852,1.649421923,0.721960488,42353,CG11391
FBgn0038733,325.6836901,707.1781536,0.000306888,51.37499783,2.171364963,1.118602234,42354,CG11407
FBgn0051459,0.33220816,531.4785117,4.17E-07,22.86321297,1599.835812,10.64370814,318746,CG31459
FBgn0038735,142.8536611,296.1737721,0.000182158,18.78730176,2.073266935,1.051905877,42357,MICU3
FBgn0038739,110.2235756,632.1775731,4.00E-06,32.9267446,5.735411593,2.519897023,42361,CG4686
FBgn0038742,264.2487571,229.8387214,0.028555971,12.00401635,-1.149713832,-0.201274814,42364,Arc42
FBgn0014006,454.999149,402.9006552,0.017319366,15.99712398,-1.129308536,-0.175439695,42366,Ask1
FBgn0038747,320.6133553,446.0097153,0.002407202,24.98591222,1.391113963,0.476240614,42371,RhoGAP92B
FBgn0051213,0,333.7263884,1.23E-05,25.5254898,Inf,Inf,42382,CG31213
FBgn0038760,98.32648048,63.0814996,0.009029714,9.289368221,-1.558721354,-0.640363047,42385,MED25
FBgn0270925,4.366573848,29455.83813,3.21E-08,824.5164856,6745.755175,12.71976424,42387,CG4836
FBgn0243511,343.594766,723.8857293,5.26E-05,37.39637003,2.106800804,1.075053915,42389,psidin
FBgn0038766,24.55486091,12.73587159,0.004031355,2.616687497,-1.928007889,-0.947110955,42391,CG4854
FBgn0038768,150.7154886,85.93323046,0.014115325,18.93311718,-1.753867367,-0.81053965,42393,CG4936
FBgn0038772,107.291465,51.16172795,0.013780438,16.31102889,-2.097104014,-1.068398419,42397,mdlc
FBgn0038773,0,101.3547352,0.000138467,11.82445282,Inf,Inf,42399,CG10887
FBgn0038774,622.9275889,1017.449108,0.003491048,84.78010355,1.633334478,0.707820259,42400,CG5023
FBgn0083975,28.07781531,54.28134052,0.010241212,7.106380674,1.933246584,0.951025664,42402,Nlg4
FBgn0262582,780.1491938,690.7972837,0.023592704,29.65017456,-1.129346065,-0.175487638,53560,cic
FBgn0261550,498.664386,1201.636629,4.85E-06,45.82682025,2.409710144,1.26885962,42412,CG42668
FBgn0038788,111.0304388,375.6377267,0.000106593,29.46594431,3.383195913,1.758386723,42414,Sirt2
FBgn0038789,0.511731931,3.452006254,0.00795682,0.753346322,6.745731595,2.753974916,42415,Ir92a
FBgn0038790,155.884781,290.4196518,0.022187321,43.9466324,1.863040445,0.897658994,42416,MtnC
FBgn0038796,0.147159511,131.9057304,2.91E-05,11.68739114,896.3452636,9.807910741,42422,eIF3g2
FBgn0043457,95.85460879,126.7101502,0.009520614,8.230268904,1.321899404,0.402612392,192508,CG5180
FBgn0038803,258.5008547,327.3787995,0.02939307,24.21447177,1.266451517,0.340791848,42431,CG5191
FBgn0038806,104.4723489,78.38520198,0.00477044,5.983277632,-1.332807039,-0.414467925,42434,CG5412
FBgn0038808,123.265747,150.2594738,0.017980305,8.36520486,1.21898806,0.285683994,42436,Srp14
FBgn0038810,361.5458425,285.0100842,0.009029902,20.17229556,-1.268537019,-0.343165621,42439,Srp72
FBgn0023097,464.835455,273.9582463,0.000292388,25.47927606,-1.696738322,-0.762764083,44235,bon
FBgn0038815,60.52386488,81.64371375,0.014151726,6.176224816,1.348950764,0.431837691,42444,CG5466
FBgn0001169,262.6308788,147.4092331,0.016805928,35.12006383,-1.781644699,-0.833209659,42445,H
FBgn0038816,156.8316769,200.7507582,0.009693851,11.76277624,1.280039607,0.356188451,42447,Lrrk
FBgn0004107,199.2840424,25.71502082,0.000240312,22.35831366,-7.749713438,-2.954142965,42453,Cdk2
FBgn0259222,84.03295136,155.8295072,0.000966685,11.97117128,1.854385746,0.890941382,42455,CG42322
FBgn0038826,529.0880728,5346.356651,7.91E-06,341.3867806,10.10485196,3.336976281,42460,Syp
FBgn0019936,6378.881938,2678.69874,8.96E-06,267.8795861,-2.381336073,-1.251771239,42464,RpS20
FBgn0053094,625.5954374,945.0284087,7.88E-05,33.71788174,1.5106063,0.595127708,42467,Synd
FBgn0038832,120.2566965,422.6929383,0.003260389,64.0850615,3.514922252,1.813492778,42468,CG15695
FBgn0038834,6921.265049,3645.391654,5.42E-05,323.8257905,-1.89863414,-0.92496193,42470,RpS30
FBgn0028396,19.68314471,79.96972705,0.000613373,9.22523644,4.062853178,2.02249323,44121,TotA
FBgn0038838,0,1.928425216,0.026051332,0.656612497,Inf,Inf,42474,TotB
FBgn0038840,108.155987,180.2060278,0.012968261,20.63905932,1.666167845,0.736533741,42476,Grik
FBgn0038842,223.1820811,317.3576148,0.019381902,29.73254224,1.421967271,0.507888259,42478,hdly
FBgn0002921,7573.753159,11374.49069,0.00049697,559.2614025,1.50183013,0.586721641,48971,Atpalpha
FBgn0013995,753.1366809,1704.601225,6.04E-06,64.39480281,2.263335817,1.178450657,42481,Calx
FBgn0038846,38.66239819,84.29572657,0.001898265,8.672703454,2.180302581,1.124528365,42483,CG5697
FBgn0000083,1137.981382,1396.506624,0.042699968,100.8437547,1.227178798,0.295345462,42492,AnxB9
FBgn0038851,0.58198533,16.33409501,0.000177216,1.920694132,28.0661628,4.810759927,42494,dmrt93B
FBgn0038855,215.5958579,142.9177683,0.000195385,9.018701185,-1.508530818,-0.593144169,42498,CG5745
FBgn0028468,111.8847614,19.57483315,0.000912951,15.22487167,-5.715745341,-2.51494164,42500,rtet
FBgn0015790,1201.89931,1068.080254,0.029859458,47.24411221,-1.125289326,-0.170295984,42501,Rab11
FBgn0010770,233.0559402,62.62916844,0.000156735,20.32801622,-3.721204449,-1.895769657,42502,ppan
FBgn0038858,168.21397,317.7526413,0.000581086,22.6530337,1.888978908,0.917606593,42505,CG5793
FBgn0038862,346.1287676,626.9969655,3.61E-05,25.85961651,1.811455805,0.857149608,42509,Usp8
FBgn0250820,296.1716113,364.1532433,0.002213493,13.3202493,1.229534599,0.298112333,42510,meigo
FBgn0038868,185.6262821,356.3959537,4.82E-05,16.53936354,1.91996494,0.941079967,42516,CG5862
FBgn0038870,259.7814448,171.4353365,0.000230842,11.29782147,-1.515331962,-0.599633877,42518,Oga
FBgn0038872,346.5681108,239.3315664,0.000876683,17.55110929,-1.448066864,-0.53412822,42520,Nelf-A
FBgn0038876,131.4710521,204.7277655,6.49E-06,5.01949643,1.557207935,0.638961601,42526,Idi
